"","Specie.green","Specie.blue","Specie.turquoise","Specie.brown","Specie.yellow","Specie.black","Specie.red","KEGG.green","KEGG.black","KEGG.brown","KEGG.red","KEGG.purple","KEGG.magenta","Immune.pink","Immune.turquoise","Immune.purple","Immune.yellow","Immune.blue","Immune.brown","Immune.magenta","Immune.black","Immune.greenyellow","Metabolome.black","Metabolome.turquoise","Metabolome.blue","Metabolome.pink","Metabolome.green","Metabolome.yellow","Metabolome.brown","Metabolome.magenta","Metabolome.red"
"SAM000321_tp2","-0.00334818778726514","-0.017105036704331","0.0494915909784937","-0.0116868532964462","-0.00838827461004137","-0.0134120118694727","-0.0186916105934721","-0.00277546446581394","-0.0344194811149511","-0.00110766686820295","-0.00511218943495789","0.0328276189958887","-0.0204714133364228","-0.0255117718048829","-0.00648758650363728","0.0573068150883437","0.0224576376545342","0.118087996326657","0.0374912837068746","-0.0333778272286241","0.0314176027447475","0.0217116772858116","-0.035640266526319","-0.0222485856515238","-0.0135042999995416","-0.035892955393196","-0.0205612494215136","0.0176662601153841","-0.040764116098746","0.0266048931702638","0.0209707354990926"
"SAM000323_tp1","-0.00849776355177512","0.055511585319348","-0.00493957205989894","-0.0110704843664857","0.00416453137722024","0.0415732201494997","0.00422891461572571","-0.00539317683508242","-0.00410314215278053","-0.0183833629604373","-0.00550374950237126","0.0500019171904216","-0.0207081132160889","0.0142178464305743","0.0320524559432752","-0.0534050004688842","-0.0374137689018471","0.0237632110084666","-0.0342417119209384","0.000687255838663639","-0.0147458658953773","-0.167706337240236","-0.0838972201262938","-0.0263548582415809","-0.0600994749943398","-0.0118062859772938","-0.0388698646297187","-0.0404240300204095","-0.0746023425060164","0.0408220605421357","0.0141636215844424"
"SAM000325_tp1","-0.0112318189367612","-0.021467888123993","-0.0152017317312647","0.0254827024032802","-0.00195348823406175","-0.00515783979967285","-0.017891977568699","-0.012770303373062","-0.00859718019222461","0.0193902813286636","-0.0199490839800423","-0.0382017540725803","0.00253867472342626","-0.0376147308307183","0.00780117206618362","-0.0567199499090775","-0.0782873701756969","-0.0313573346885079","-0.0493507881774081","-0.0380195163342266","-0.0312915965105059","-0.062935797538549","-0.0822324002688911","-0.0481526217358767","-0.0822162722136005","-0.00169109408343776","-0.04776873232247","0.0475157949390878","0.00429633629927839","-0.0262818087284919","-0.0150296517927994"
"SAM000326_tp1","-0.00629363405959684","0.0124458938642192","-0.0370992468288269","-0.0110704843664857","-0.000651050683580447","0.0190214081849815","-0.0172866723578603","-0.0111389532254978","0.02339596471778","-0.0165214974940941","-0.0162213248102388","0.0333111565115174","-0.0085629277418718","0.0538628376483845","-0.0184668627646259","-0.00754383901306765","-0.0647595739341725","-0.0318626617361238","-0.0393494966694925","0.0176343998761895","-0.0524145369101243","0.0246817871228875","-0.00670441005682485","-0.0016255076246627","0.0549480719831496","0.0246003094032041","0.0127890832028195","-0.0350630183446981","0.142281208415767","-0.0164788528985539","0.0489567615387675"
"SAM000326_tp2","0.0241601293175916","0.0447893309337598","0.00469940794200717","-0.0110704843664857","0.0135274730207248","0.0478261677587073","-0.00767539581910871","-0.00929180474939078","0.00585744152471423","-0.0182261503421641","0.0251360677236666","0.027843056802324","0.000249221703480139","0.0611009376168271","-0.00305613993424277","0.00036217982601121","-0.0573303352690475","-0.0185461850348611","-0.0206599912296898","-0.0171944789290488","-0.0398156562657394","0.0149523951488031","0.0221544470682238","-0.0219375055201994","0.0431983758898992","0.00205627336593525","0.0224182017851717","-0.029420319973917","0.101879515726254","0.012620896364051","0.104764035523413"
"SAM000327_tp1","-0.0283031839133898","-0.0136202852258164","0.000714942625738234","-0.0110964983623657","-0.0104322099496496","-0.0139243525224867","-0.0119783746374825","-0.0115268748582642","-0.00229734973983108","-0.0213715832992266","-0.0201041154046635","0.0910365341505016","-0.01774553818562","0.00153422115761919","-0.0492933781081052","-0.0382184317624166","-0.0594328206803994","0.0599033442302768","-0.0305698021665101","-0.0186423345113734","-0.0254620788803176","-0.020686198626998","-0.0234340219489864","-0.0418429164720572","-0.0368088294747825","-0.0477518582232598","-0.0224091345037731","0.0135120299333527","-0.0059535825276327","-0.0373080892318677","0.00339937198929509"
"SAM000327_tp2","0.233288909068465","0.028121637704198","0.0327158530809937","-0.0119180438870192","-0.00450156379150687","0.0163735010275184","-0.0219326348385589","0.00585173418601484","-0.0425431953480729","-0.00702128708947055","-0.013049680099024","0.0773585162139755","0.0417535499905333","0.00777373806195404","-0.0370799115736571","-0.0216488015034479","-0.0399289901818096","0.0298151905238788","-0.006355851595202","-0.0414863330798165","-0.0184957286686786","0.00918676980572998","-0.0594145191589521","-0.0489746015574948","-0.0635206681683913","-0.0426393243678401","-0.041262634826887","-0.00233019268171651","-0.0132812253315188","-0.0353435993492292","-0.0261553548701913"
"SAM000327_tp3","0.00231679646842529","0.00112094972803348","0.115597629890875","-0.0111561563163277","-0.00392432861772194","-0.00840178425613793","0.0683019109114819","0.0491322325835058","-0.0417278322471298","-0.0285990401128708","-0.0124551836243805","0.0387325996861423","0.141171593085639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000329_tp1","0.0247351096340637","-0.0234512302086845","-0.0204322722456013","-0.00773711529372973","0.0126123467728263","-0.010200981411298","-0.0026683258570133","-0.0124604531230028","-0.0217868477417131","-0.00271866824768408","-0.0115708538802648","-0.0262155152442956","-0.02042023466223","-0.0462351739023319","0.00841738068746371","0.0179283066765459","-0.0316548061198893","-0.0353409566037464","0.0318033838056339","-0.0283171135120111","-0.00946374437335455","0.0364354394247374","0.0274202169172055","0.00575584318621448","0.0353649182262426","-0.0343634825825915","0.0119268109238896","-0.0568915776680379","-0.00342037392191673","0.140482119164439","-0.0508198124413817"
"SAM000329_tp2","0.0151122187062157","-0.013826095554935","-0.0243961452185422","-0.00886478455790893","-0.00460228916391422","-0.0120859525358974","-0.0142509898729196","-0.0107720837463506","0.0207569670004146","-0.00499198640333526","-0.0252252903265552","0.00335845849697116","-0.0228218877371443","-0.0411961046243044","0.0479555711351064","0.107489185150627","0.00390889827167576","-0.00703698860825481","0.105636353019928","-0.0560179592863023","-0.00319228986598377","0.0518590948712029","-0.0334164985938022","0.0019744166159717","-0.0485569958935627","-0.0530735392406414","-0.0157008341244955","-0.0640345329759901","-0.0226144770120713","0.0282063823388436","-0.0714770010199402"
"SAM000329_tp3","0.524860196605213","0.0157579650750691","0.100892399200688","-0.0103224349984451","-0.00898290977608462","0.0178814645196493","-0.010172131094721","0.822914789251099","-0.100590398868165","0.0167318551203429","0.0244366200523838","0.134094070882385","0.014978652203815","-0.0399845792298937","0.0396066383453231","0.0391797812812659","0.0277402575106164","0.0171609860428806","0.105584349424039","-0.0539816921808892","0.0252588159108386","0.0288908016965923","-0.0197873512793021","0.00824725354229297","-0.0616480943773782","-0.0534578421816465","-0.0147063486330607","-0.057536277662655","-0.0314061340829182","0.0850917374246476","-0.0820260791394262"
"SAM000330_tp1","-0.0280723252511452","-0.0212933017618038","-0.0355541789459651","-0.0110724592598276","-0.00974881494681551","-0.0126730287313422","-0.0104073366766404","-0.0155767427793748","0.024948564944008","-0.00404786618648218","-0.0204856134508694","0.0416462081522528","-0.000820297561837468","0.0043256566808479","-0.041188796185017","-0.0326139463476675","-0.0371204081421645","0.0635756021346865","-0.0243608228075108","0.00847881240325119","0.00598303538263817","-0.0146170845014224","0.0349070607438748","-0.0350301473365877","-0.023551895260541","0.0393954254440513","0.00618566483939396","-0.00596497687439262","-0.0045196163357864","-0.0368013723617934","-0.0271384882419191"
"SAM000330_tp2","-0.0173840703413625","-0.0159764500545287","0.00472115393905025","-0.0110756035868125","-0.0063194217838471","-0.00535896401594475","-0.0162777455270278","-0.00719936685584421","0.025295328798498","0.00452087052522177","-0.0194280829402073","-0.0250677925346629","0.0454999137225717","0.00551089088669618","-0.0574845364128354","-0.0160491268962625","-0.00687892473649221","0.0297518402494361","-0.0332920655017775","0.0159359176355998","0.0268081584092989","0.0158334244862088","0.0331941725978137","-0.0348559944544301","0.0256250436212744","-0.0309233837203551","0.0208830567321243","0.0586316450103506","-0.0240237239653351","-0.0288359785782764","0.00489420464390051"
"SAM000331_tp1","-0.0351814855252295","-0.0202893125090574","-0.0315647997755083","-0.0118159459349098","-0.00965547944101561","-0.0149665616564373","-0.011258819787899","-0.0134750860293968","0.0329742103882563","-0.0338044278208719","-0.0230321603048507","0.0423550755161505","-0.0104127084026865","0.0416946114330226","-0.00988463452061241","-0.0459915897102705","-0.0466075881666669","0.0129853570663513","-0.0448357548049557","0.0520634550389694","0.0994816452475034","-0.089688847495465","0.0120857420697949","-0.00967395432150105","-0.0394576033519517","0.0020706405901874","-0.0164333767455153","-0.0420085202443289","-0.0225758867927412","0.00989315679938026","-0.0642948419105491"
"SAM000332_tp1","-0.0355223524780099","-0.00700165989161896","-0.00384460060099218","-0.0112986485831134","-0.00880257135433817","-0.00965662262173875","-0.00155326623749441","-0.0100383395546169","-0.0136730429242925","-0.0395441604922883","-0.0180036580384313","-0.0442215817767175","-0.00823019763172336","-0.063480665210764","0.0193600947651516","-0.00372059429912773","-0.0305629367031781","0.0253110004588375","0.0213120776881456","-0.0108218306675253","-0.0214653418372642","0.0266831679706638","0.0192295092167084","-0.0184622839673942","-0.00390236312186484","-0.0313024149105466","-0.0056605752727115","0.00836369843104427","-0.0347925029337224","0.141161987461898","0.0136419293465099"
"SAM000332_tp2","-0.0280656093406791","-0.00667949290787373","0.0285344077371071","-0.0113249187034401","0.00261420404784395","-0.00860983890779632","0.00596120585283325","-0.0098623475216078","-0.018717257007416","-0.0388798582324543","-0.0221564976240939","-0.0412646675082745","0.0229356488054847","-0.0607476318733592","0.018866093363853","-0.00851301743231394","-0.0216869184455345","0.0406466281464738","0.0289894586422841","-0.0114991746644496","0.0225323802596524","0.03018767228305","0.0287929246924036","-0.0399403926070526","0.0557050167106874","-0.0143507208872132","0.0112786811816747","0.0286356750719825","-0.0244746587225158","0.081676316105686","0.0544266622126846"
"SAM000332_tp3","0.012009145556061","-0.000632291335278138","0.122656069679681","-0.0110094060624729","-0.00849859154862515","-0.0128221765018495","-0.00396534350492174","-0.00422511382676855","-0.0413301062182171","-0.0447321374205675","-0.0179030358631556","-0.0391332346298997","0.0427804206811171","-0.0522554405014282","-0.0142288152260898","-0.0340068452893941","-0.00993394639124675","-0.00643640334119405","0.0246165040312013","-0.014892536999428","0.00572424931097564","0.0207316140453597","-0.0394339970214481","0.0130660158972129","-0.0692642263471727","-0.0479225271479118","-0.0235389338254914","-0.00837872891254545","-0.0880563264068629","0.00474443873002377","-0.0389784352468582"
"SAM000333_tp1","0.0188643602181569","-0.00371016201892252","-0.00786326216962611","-0.0114497666373374","-0.00705740194390589","-0.0091286526489505","-0.0429747850269823","-0.00883828413493517","-0.0379571697400454","-0.0125464464446456","-0.0142040902550149","0.0268126042965622","-0.0048663320217019","-0.0408458395514969","-0.0362500121229656","-0.0731178786997842","-0.033235561738079","-0.0172013102190799","0.0174869013148863","0.0140081530606384","-0.0292130916151881","-0.123893246162702","0.039545104323228","0.00241245489177933","0.0367481849126048","0.13256148530538","0.0821624362004461","-0.00612257163258","0.1309729813739","0.0199860099983306","0.0615195208909295"
"SAM000333_tp2","0.0180086559890159","-0.00145768905175451","-0.0257836596132978","-0.0109128288774919","-0.0097097400282873","-0.00946585936305372","-0.0281715191601476","0.0185398534782099","-0.0285657506640042","-0.0140871138724256","-0.0184596777693285","0.0160614562387386","-0.0147272452527303","-0.0287793199249765","-0.0293908882812328","-0.0342700612714783","-0.0146324422857161","-0.037586744115315","0.020689297870272","0.00564927488407197","-0.0342085115839476","9.51160577966837e-05","-0.0434612531440737","-0.0350484868365067","-0.0625438695981305","0.0376670049866562","-0.0305619987310968","-0.0303889212969128","-0.0246519208162722","-0.0110250570178195","-0.0105637718822507"
"SAM000333_tp3","-0.000575251966815162","-0.0152753672225259","-0.0234678640256002","-0.0102393566609056","-0.00995600211837706","-0.0115508081778472","-0.0227786427900434","-0.0111635621684068","-0.0340921911572559","-0.0196198226282484","-0.0113140025494055","0.0303918372840237","-0.0129001121426904","-0.0551590438136555","-0.0395911221815541","-0.034353970115141","-0.0534436018663096","-0.0472145958903279","-0.00867102854824945","0.00727401214088872","-0.0531456068707835","0.0398445263801917",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000335_tp1","0.0189504811734916","-0.0221848765759732","-0.0165726634303671","-0.0105317098880297","-0.00200235347984467","-0.0103268880411716","-0.0251686294893593","-0.00652308823098015","-0.0352767005991371","-0.00666503673976097","0.00113444911517125","0.00646404534876983","-0.00225595524482931","0.0617452378001782","-0.039543669711042","0.000953459968075915","0.0168678307642392","-0.010015466605512","-0.0153573181403434","-0.031731295317377","0.0224721676986404","-0.0210510031343104","-0.0608105455538241","0.171279542019293","-0.0410128465237247","0.0840527372043855","-0.0104907348558282","-0.0364648758116999","0.0746471612794824","-0.0103391075022523","-0.0589328646581476"
"SAM000336_tp1","-0.00987154777754642","0.0033699728055012","-0.0246548945023202","-0.011443995864833","-0.00868443724118782","-0.00989240609275412","-0.0105629759138663","-0.0143681047390222","0.022916596311254","-0.00663125725712724","-0.0248148665768078","-0.0437369991114861","-0.00501590532446035","-0.0496756449192156","0.0127713016103766","-0.0671632119150653","-0.0336746306224931","0.0510394784148939","0.001731103124046","-0.0194044634910494","0.0220409722492319","-0.119825774219966","0.0103326782305121","0.0215420107436092","0.00699484940643334","-0.0169668221098045","-0.000405155334688312","0.0254480709468875","-0.0475549292713096","-0.0319193827732539","0.202204425038797"
"SAM000336_tp2","0.0184836429130076","0.0116981416532832","0.0123337153517509","-0.0123168189638073","-0.000181857367527069","-0.00076553575266343","0.00538313999844833","-0.00767438662399231","-0.0253497381106612","0.0157374251484792","-0.0191795336720698","-0.0381299803482776","-0.0179188915852045","-0.0479568457239475","0.0391684355385138","-0.0687008332578811","-0.0207865863460443","0.065406870870614","0.0304719144304528","-0.0442966588820492","0.030351858646095","-0.113527513204349","0.0675697151411522","-0.02301087591881","0.0813447057928316","0.0153766846290628","-0.00357756442407744","0.0358836560975016","0.0175892964796246","-0.0393479770773308","0.0196351564380294"
"SAM000337_tp1","-0.0273260815976267","-0.027333878131138","-0.0313133970769388","0.0026429773094902","-0.00729566230975446","-0.0157772593542088","-0.0117755376136912","-0.00915301835028556","0.0400747811967813","0.0332134146636819","0.0124346460492676","-0.00767391512818645","-0.0118113625500775","-0.0660722508828216","0.00811817696532271","-0.0372422416681283","-0.0545624804628109","0.00941770222557295","-0.051741507561456","0.0545617430596978","0.0504887548121476","-0.0248812337787402","0.0916384577335879","0.0926303888453407","0.117500566669631","0.14824521816052","0.026823082440102","0.0171436751927761","0.0556707792767442","-0.0116701846216843","-0.00739306101043669"
"SAM000337_tp2","2.48177439417358e-05","-0.0320494867780168","-0.038062318036453","-0.00125490420979258","-0.00469337525348755","-0.0122576987086515","-0.0243088892560368","-0.00557030853310813","-0.00338843259763463","0.0289475552217924","0.0710167125895671","0.00702060106254397","-0.00152856181609828","-0.0581604245080804","0.0076668358068114","-0.0204798772494792","-0.0507107654193685","-0.00398472911102771","-0.00856299887310432","0.0223725081485475","0.047942168873484","0.00239194909068289","0.227319095635948","0.0518693951150807","0.174941614758333","0.0952084207845415","0.0517325289492967","0.0114848398714734","0.0403229797102068","0.000356387629600304","0.041405879587962"
"SAM000337_tp3","0.00280525398550327","-0.0251396491217498","0.0407764111389523","0.00308142487853926","-0.00319050873690835","-0.00426930871341255","-0.0185412476811017","0.0125391330313408","-0.0200548930434971","0.0493762007549952","0.0567479184186117","0.0116433434878156","0.0122813272339241","-0.0680408050750305","0.00189902434101579","-0.00877813292977786","-0.044473097348002","0.0163272854369786","-0.0197648122402733","0.02315193149868","0.0102511572916482","0.0324433667244877","0.0150041453770332","0.0771437810417562","-0.00794989050718734","-0.00403022517391788","-0.0191219383383977","-0.0242198149752763","-0.0134072228498153","-0.0166953507932321","-0.0462576782131919"
"SAM000340_tp1","0.00610421530934437","-0.0178316887297488","0.0123169808205918","-0.0121566946706681","-0.00988298801296639","0.000797093619974168","-0.0212400624028292","-0.011071453172309","-0.0332232663370461","-0.011943060379222","-0.0126333548232311","-0.0407312765716204","-0.0180865146623042","0.0304565487253093","0.147512625732221","-0.0317768331474407","0.0375335368767561","-0.0367141171799813","0.0554489449606084","0.0171946455032463","0.0280613880783636","-0.0233393640959333","-0.0283076433040476","-0.0300648148989397","0.00279292572439115","0.0763428868363118","0.000555881997134742","0.00166694314194682","-0.0106783232371752","0.0471734742005535","-0.0651038205759239"
"SAM000340_tp2","0.092122705460247","-0.0107763360032293","0.000203520322369588","-0.00932725909647165","-0.00485593901173377","0.00734237660460553","-0.0275755736142529","0.0887770261697186","-0.0345556622691396","-0.00290642976309246","0.189853954474144","-0.0388908149327542","-0.00727086539071006","0.0298167997519002","0.155160111521712","0.0384281711738965","0.0397394909039004","-0.0385758984510946","0.0582518839827492","-0.00227245095987802","0.000529765904677111","0.0175175384108052","-0.00432295801717815","-0.0311869193854867","-0.0191938217013214","-0.0370926006047713","-0.00810325590835774","-0.00238767751075842","-0.0413574249483858","-0.00747693620246711","-0.0679994125466118"
"SAM000341_tp1","-0.0104332825084645","-0.0099930300287316","0.032236919635769","0.0172116619172325","-0.00868702783061357","-0.00819677093566826","-0.0142883445128203","-0.0122126575358388","-0.011747160648963","-0.00568025179795983","-0.0268626303099604","-0.0296902097487156","0.00761847542218135","-0.0486923942162507","-0.00552812872386469","0.0445818806880813","-0.0531727493213049","0.00513009723584817","-0.047573475965997","0.00519273502405892","-0.0135434990832728","0.0538360603020514","-0.00812903006440078","0.0495853542349096","-0.0440824833750143","-0.00215080634547945","0.00122986048787474","-0.039223474479683","0.0136325214966996","0.0405425547761708","-0.0195301744571992"
"SAM000342_tp1","-0.0037256081820557","0.00958700732411416","-0.0349213885195003","-0.0105298765846546","-0.00355056302629863","0.00896169460496841","-0.00453978610145587","-0.0139811180197327","-0.0212707425374152","-0.0323511611652225","-0.0125830926145921","0.00930638644757886","-0.0217819152227697",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.0396112688717518","-0.0198991982697561","-0.0201859875763445","0.0298078576738328","-0.00175557285851456","0.0808153897507311","0.0781033133929777","-0.0342297755536557","-0.0136540692289253"
"SAM000342_tp2","-0.0210325226194395","-0.0079485469993581","0.0189980375599613","-0.00682813790199885","-0.00607416405776145","0.00548990621855868","0.00615517000526244","-0.00731086878738042","-0.0072574649740544","-0.0215536054993001","-0.0179933835589344","-0.0293181631967722","0.10237206711811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000343_tp1","-0.0196590368919211","0.0190694218544873","-0.023135056822919","-0.0110704843664857","-0.00859950948084316","-0.0108428887392504","-0.0106034858735753","-0.013268396267422","0.00295002978143677","-0.0126679735223947","-0.0225578723947022","-0.0442607585390149","0.00213952303302652","0.00935297366600192","-0.0686331257596836","-0.0489594253409628","-0.0265291945478061","-0.0229650411262402","-0.0547527967455981","0.0542207090480312","-0.0376409745674116","-0.0257887436764793","0.0127117925489645","0.0258632575908618","-0.0576120919318672","-0.0173600274823825","0.0354742908308877","-0.0344219174717708","0.000180386105623631","-0.0258862120330054","-0.0644624272589117"
"SAM000345_tp1","-0.0156235233956231","-0.0206193618922713","-0.030758602438032","0.0191917970051619","-0.00857157238758649","-0.0151999447519125","-0.027339242110138","-0.00834929846128186","0.261709640350793","0.272635434947098","-0.0161935687379886","-0.0282806413557108","0.00546207337231205","-0.00241538007593995","0.0355725432949142","-0.0565303352678067","-0.0522519819829275","-0.0277837506329333","-0.0881121418255101","0.0836457865093258","-0.0256467207453567","-0.0296756464293494","0.0451631093114703","0.000416839783049789","0.00153463057768023","0.0221898638095056","0.0534664212329977","-0.0560980407181662","0.0257918989013049","-0.0259420510178446","0.0142089594610168"
"SAM000346_tp1","-0.00391850379259626","-0.0255617882001005","-0.0251630111010903","-0.00260669365698711","-6.85420475230135e-05","-0.0125888722714443","-0.00335415211090632","-0.00959304853425223","-0.000679569398290034","1.64009040285683e-05","-0.0255897263367902","-0.0422329354661504","-0.020438439666267","0.0219428201411686","0.0821514040552343","0.0130625149810099","-0.00748939659169065","-0.012782772331267","-0.0152145812791728","0.000477300017614177","0.00454143108194496","-0.02865564830043","0.010307911401484","-0.0533325277715774","-0.00562190209643493","0.050077280817536","-0.0209774990888429","-0.0326560990283364","-0.0339684662745916","-0.0321248341034208","-0.0612591527711057"
"SAM000347_tp1","-0.0226201505646279","-0.0240096077753832","-0.0397434392522331","0.0116078144208516","-0.00281157455732899","-0.0148486211829416","-0.0232209337191887","-0.0113111681649698","0.00041963112324316","-0.00167737548346466","-0.0153373131587424","0.0657579441863271","-0.00880438353196678","-0.014603188639615","0.0919663603093672","-0.041954567193613","-0.0207578639859935","0.0471718105004624","-0.0729157909697109","0.00307333823464457","-0.0108127445720764","-0.068059448105979","0.00660820688664182","-0.0157556769708318","0.00291077285885342","0.0154149929270605","-0.00142329768649649","-0.0160752105156895","-0.00832006504355917","-0.0153835346855766","0.0213658005262746"
"SAM000348_tp1","-0.0357978148289207","0.0169720552849947","-0.0450521428731257","-0.00203216148209412","-0.00493999723467911","-0.0123110515397791","0.0530223257467867","-0.0122842977540319","0.0435948597569685","-0.0388651673429932","-0.019781472858827","0.0126353763254005","-0.0195934312007122","-0.0219237152656595","0.0992905654446023","0.125404649523152","-0.0147508962496957","0.0293340088510658","-0.00418632012668066","-0.066407110484625","0.0049367595782703","0.0165664342354883","0.0138539916963482","0.0486916763904458","0.00927184915644143","0.0447401366491284","0.0117800971248461","-0.0499926303931283","0.0163283075653006","-0.0415965567985709","-0.0244729391276904"
"SAM000348_tp2","-0.0321082857280086","-0.00358642090364737","-0.0300757688499053","-0.0047483584134392","-0.0110010743451168","-0.0146766716164934","0.0506561065208094","0.0493197660440045","0.0236876790028256","-0.00973429810044881","-0.0166055118284862","0.0188280664939567","-0.0168781344040995","-0.0180008053357721","0.110590661049122","0.172786222989011","-0.00817333223030357","0.0208594229928953","0.0214139827712717","-0.0760307361239966","-0.0104169396887094","0.0388538142826011","0.0633971406980099","0.0461950097920481","0.0522615100937238","-0.0220884118996656","0.0336729767474963","-0.0270645277408707","-0.00703078306291715","-0.0347242859584681","0.00349330891515256"
"SAM000349_tp2","-0.015959812482084","-0.031171424190109","-0.021415502959647","-0.00762916569174105","-0.000371545050246842","-0.0149295285978479","0.00138880129802738","-0.00901469336842193","0.023262247908981","0.0471573298002983","-0.0168983273337806","-0.0367764008115144","-0.0129042533327699","-0.00257243327435613","-0.01783577478325","-0.0462205690404001","0.0572068982186906","0.018997866509971","-0.0643971344105323","0.070780049179995","-0.0415776818611947","-0.0348003216596314","0.0662845106056765","0.00532689077812817","0.0378788386787773","0.0497063227894724","0.0329880742594513","-0.0392381340475549","-0.00469025153259225","-0.0327680798132257","0.0353852850573673"
"SAM000349_tp3","-0.03286577640852","-0.0199641026589795","-0.018662672683768","-0.00449471017479277","-0.00982267841767235","-0.0153424605696226","-0.00960589964947811","-0.014020386740188","0.0254659269658085","-0.0103493398573864","-0.0277227368035122","-0.0436759473294873","-0.023479985963767","-0.0157331876653136","-0.00510932056929261","-0.0262657824079914","0.0692723682792105","0.0930567011429244","-0.0559991320705375","0.0753967975690689","-0.0261972885148449","0.0213425005666703",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000350_tp1","-0.0237394502431549","0.00397534047604331","-0.0211291622354084","-0.0110746069347577","-0.0107571219129933","-0.0111586739515777","-0.00893939897049005","-0.0133042864001686","0.00642105911823782","-0.0265340085810772","-0.0219791829535987","0.0581173277519996","-0.0169413916692601","-0.0500584890218029","0.0962685022582034","0.0234079667168659","0.00837404430678858","-0.0130262940934914","0.0180855731458346","-0.0449406789478132","-0.0160177413622922","-0.0041537845573672","-0.02271736153858","0.00649697105307565","0.0239933809550102","0.0100698289489","-0.0162307400805184","-0.021527442291453","-0.0752887194438238","-0.00277645426510593","0.00599643498382821"
"SAM000350_tp2","-0.0113940021239776","-0.0198175459221121","0.0099037127244178","-0.0111040979957055","-0.00983886619980579","-0.0119347292962205","-0.00201365866842118","-0.00396473761131391","-0.0285455685371109","-0.0142319288565379","-0.0124841834836393","0.0270107073939945","0.00559830529742075","-0.0474498768379681","0.0846883098976668","0.0294838571757982","0.0116876407503613","-0.0204579958895039","0.00137904492268684","-0.0231566838272145","-0.0247565981367194","0.00379209738768397","-0.0437269989134727","0.0835851091211332","-0.0174106761862795","-0.0347271816997146","-0.0225721540218405","-0.0269630257024819","-0.0631549517290898","-0.0330855300311939","0.0138928286195979"
"SAM000350_tp3","-0.0080163974278025","-0.0176149466561573","0.0843329987719867","-0.00613692612552352","-0.00744678502513476","-0.0120359290212334","-0.0009138244589545","0.102537448465536","-0.0440038558446074","-0.0176433983813007","-0.00743487667181633","0.0252534898691399","0.00473978654679615","-0.0581921889751483","0.0348018300374119","0.0218760074380906","-0.0461031383893148","-0.0520964432715876","-0.0738279304410032","-0.0459433726109009","-0.0498007893610965","0.01405346983509",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000351_tp1","0.00734619573873441","-0.0272591419899703","-0.0164037116173201","0.00602124935412609","-0.00684009380487124","-0.0136025085134362","-0.0254033201523611","-0.0145450252315123","-0.00945049248967356","-0.00962672846743789","0.0363212137390632","-0.0435334456848617","0.0314727382313417","-0.0113183151944849","-0.0026036794867107","-0.0376746692802745","-0.0370221080879304","0.0114642853265876","-0.00426387258835635","-0.00590516711643149","0.0573356634901683","-0.0484466650299911","0.0461935268068157","-0.00584108864023779","-0.0343422129113635","0.00208649852037366","-0.0131537096523687","-0.0254143048100927","0.00693787018519239","-0.0327228483325549","0.0341497410220406"
"SAM000351_tp2","-0.00779574668014106","-0.0196787113235393","-0.0149687648239751","0.0066633956824942","-0.00916121147533466","-0.0150573185212194","-0.0121630948490496","-0.0151438062831733","-0.00961896133541073","-0.0361165234961103","-0.015443291004277","-0.0433536514800652","-0.0193239735458052","-0.0100750692039089","-0.0021287972090915","-0.0373171699518478","-0.0183014229776419","0.0251647759754859","0.00359234297004864","-0.00244226908033476","0.035397575323889","-0.062894336372704","0.0577185548315752","-0.0133635543003785","0.0130709084101021","0.0461518552500596","0.000831218551970106","0.0328563645975943","0.0321311909196984","-0.0448321844003943","-0.0195650658783035"
"SAM000351_tp3","-0.0357584424416408","-0.0173393334153826","-0.0241432098037841","0.0110797253058804","-0.00999544591276346","-0.0135381015465516","-0.0189329093645709","-0.00873443678720252","0.0230968839670956","-0.028605091896542","-0.022997978583624","-0.0423969153435276","-0.0200422137017045","-0.0101164522193878","-0.00508642129098286","-0.0232484919399765","-0.0192232697092029","0.013248777082836","0.0185140017121403","-0.0223248177524064","0.00439325504887992","-0.0340212219991664",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000352_tp1","0.0219991229379975","-0.00864223518956525","0.0154550893190281","-0.0109600677616118","-0.00460522999493797","0.0306282392469218","-0.0311025271815398","0.0089872536681263","-0.0161572669479744","0.00454268021554367","0.00473957662808342","-0.044927990684259","0.0365118153380882","-0.0138931165016623","-0.0638119569473314","-0.0163379802554248","-0.0159456619953141","-0.0500654402673201","0.0459543004678606","-0.0440840183153868","-0.0451541102285064","0.0433760983901379","-0.0348297689033356","-0.00976603744289252","0.0471900266931916","0.0184553827772284","-0.0122119749209023","0.0152234767774038","0.0381998906427336","-0.0395337922751664","0.00677395155677456"
